,Unnamed: 0,id,domain,type,url,content,scraped_at,inserted_at,updated_at,title,authors,keywords,meta_keywords,meta_description,tags,summary
83,83,13711,washingtonexaminer.com,political,http://www.washingtonexaminer.com/michael-wolff-rejects-trump-claim-i-absolutely-spoke-to-the-president/article/2645072,"author michael wolff insisted friday interviewed president trump three hours campaign president preparation newly released book fire fury inside trump white house '' absolutely spoke president whether realized interview , n't know certainly n't record , '' wolff said nbc friday morning book released '' spoke inauguration , yes spoken — 've spent three hours president course campaign white house window donald trump pretty significant , '' added `` spoke people spoke president daily , sometimes minute minute , basis '' “ certainly , absolutely every way comtable everything reported book ” - @ michaelwolffnyc validity reporting 'fire fury ' b pictwittercom/3u3yo8i2fz— today ( @ todayshow ) january 5 , 2018 wolff 's new book trump called question white house reporters errors throughout story however , author maintained tell-all book accurate proof interviews hundred sources '' work like every journalist works recordings , notes certainly absolutely every way comtable everything 've reported , '' wolff said `` 've written many books 've written millions upon millions words n't think ever one correction '' wolff said stands `` absolutely everything book , 100 percent '' plan release notes recordings attacked trump 's calling stories question '' credibility questioned man less credibility perhaps anyone walked earth point , '' added also said trump 's aides increasingly remind trump current events become increasingly getful '' used — know people would point beginning , would every 25 30 minutes , would get three stories repeated 's three stories every 10 minutes , '' wolff said `` 's lost ''",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,Michael Wolff rejects Trump claim: 'I absolutely spoke to the president',Anna Giaritelli,,"['Anna Giaritelli', 'Journalists', 'Media', 'Donald Trump', 'NBC', 'Books', 'White House', 'News', 'Politics']","'I absolutely spoke to the president. Whether he realized it was an interview or not, I don't know. But it certainly wasn't off the record,'...",,
84,84,13842,beforeitsnews.com,fake,http://beforeitsnews.com/military/2017/12/russia-responds-to-us-provocation-open-skies-treaty-faces-hard-times-2480533.html,"russia responds us provocation open skies treaty faces hard times headline bitcoin blockchain searches exceed trump ! blockchain stocks next ! peter korzun / strategic culture open skies treaty ( ost ) jeopardy signed 1992 ce since 2002 , treaty , fundamental trust-building measure , permits 34 ratified member-states conduct observation flights one another ’ territory capturing aerial imagery military personnel materiel compliance monitored organization security cooperation europe ( osce ) 1,200 flights conducted worldwide treaty , allots active passive quotas signatory states based size territories past 15 years , us russia made combined 165 flights dec 28 , russian ministry eign affairs said russia limits scope us military observation flights territory starting jan 1 , 2018 moscow cancels overnight stops three airfields us observation planes , well scraps number bilateral agreements made facilitate observation flights step taken response us curbs similar russian flights hawaii alaska coming ce first day 2018 restrictions reversible could lifted us backtracked policies september , us warned russia restrictions flights kaliningrad region – non-contiguous section russian territory squeezed lithuania , poland baltic sea – seen violation treaty russia restricted flights kaliningrad region parties treaty crossed length breadth flight path , causing problems use region ’ limited airspace kaliningrad international airport prompted moscow restrict maximum flight distance kaliningrad region 500 kilometres without changing total flight distance 5,500 km hence coverage russia ’ territory regulation run contrary ost signatories ’ subsequent decisions flight range 500 km sufficient observing part region us , canada , turkey georgia established restrictions within treaty flying territories russia accused unlawful denial permit observation flights 10 kilometer border area so-called georgian regions abkhazia south ossetia two entities sovereign states recognized russia open sky treaty states flights must violate ten-kilometer corridor along border another state another accusation said moscow overused ce majeure provision change coordinated plans observation flights due flights made country ’ leaders close proximity planned paths observation flights provision invoked us chosen keep russian surveillance aircraft away alaska hawaii ? alaska home four air bases , three naval facilities , minuteman iii icbms sites november 2 , military finished installing 44th ground-based interceptor ( gbi ) missile defense complex greely , alaska , completing deployment 14 additional gbis ordered president obama 2013 hawaii united states air ce hickam air ce base naval station pearl harbor well pacific missile range facility located actually , ’ severe blow ; russia use satellites observe areas ’ start restrictions could unleash chain reaction bury treaty part broader process arms control erosion instance , georgia closed skies russian observation flights clear gross violation ost calls 2018 flights question decision could explained desire conceal observers construction military facilities open skies treaty continues valuable instrument security stability time arms control crisis ost enhances transparency risk war treaty ce , us gains much russia provoked moscow taking retaliatory measures made one step make world slide unfettered arms race https//wwwstrategic-cultureorg/news/2017//31/russia-responds-us-provocation-open-skies-treaty-faces-hard-timeshtml",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,Russia Responds to US Provocation: Open Skies Treaty Faces Hard Times,John Rolls,,[''],,,
85,85,14153,beforeitsnews.com,fake,http://beforeitsnews.com/weather/2016/10/top-hurricane-matthew-aftermath-footage-2016-mainstream-media-isnt-telling-you-the-truth-2445600.html,"headline bitcoin blockchain searches exceed trump ! blockchain stocks next ! top hurricane matthew aftermath footage 2016 – mainstream media ’ telling truth ! ( cnn ) hurricane matthew leaving behind record-breaking flooding saturday center storm moved atlantic ocean , dragging bands heavy rain across eastern north carolina category 1 hurricane dropping 8 20 inches rain tar heel state southeast virginia “ rainfall leading record-breaking flooding portions eastern north carolina , may result life-threatening flooding flash flooding elsewhere across region , ” national hurricane center said hurricane left swaths damage millions power outages along parts us southeast florida carolinas destructive trip caribbean took lives hundreds people video source wptv – http//wwwwptvcom/ https//wwwyoutubecom/channel/ucwrd… https//wwwyoutubecom/channel/ucnru… https//wwwyoutubecom/channel/uctui… people danger others ! wake ! ! ! ! ! ! spread word ! like share article leave comment help direct attention stories matter",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,Top Hurricane Matthew Aftermath Footage 2016 – Mainstream Media Isn’t Telling You The Truth!,,,[''],,,
86,86,14508,nationalreview.com,political,http://www.nationalreview.com/article/427113/after-paris-massacre-debate-closed-isis-poses-special-threat-west-tom-rogan,"past 18 months , others repeatedly warned isis posed special threat western nations often accused scaremongering warmongering came last friday war come home — streets western city filled sports fans music fans individuals celebrating democratic freedom — debate closed isis war west must ended course , days ahead argue keep “ paris perspective ” consider weekend ’ erudite assertions atlantic ’ conor friedersdorf , cautions french retaliation “ ill-chosen wars carry costs benefits ” logic grossly mistaken today , surely pearl harbor , choice war imposed enemy relative sanctuary caliphate , isis invaded west arrogant glee although say terrorist threat remains small — people killed umbrellas terrorist attacks — single attack terrorism onslaught societal fabric murdering range individuals range social settings range ways , isis cultivating belief lives insecure isis cultivating belief lives insecure however subtle , gross chilling effect born terrorism must stand must annihilate isis bee launches new attacks way life france , america capable european ally respond although domestic record catastrophic , french president françois hollande proven determined eign policy , deploying french military ces al-qaeda syndicates africa challenging president obama take tougher stance iran syrian leader bashar al-assad expect hollande show increasing titude days ahead , proud people shocked angered , hollande want bring physical meaning statement attacks acts war european union increasingly doubted economic sovereignty concerns ( see russia ’ invasion ukraine ) , hollande see moment test eu ’ resiliency considerations lead believe france significantly escalate air campaign isis commence special-ces ground operations isis leaders infrastructure response , france deserves three ms american support first , president obama , absent charlie hebdo memorial , visit paris solidarity possible , address french parliament offer france us support escalated military retaliation second , respond attack energizing aggressive comprehensive campaign isis third , president obama must draw greater attention allied successes isis include greater publicity ( including gun-camera videos ) actions like last week ’ air strike jihadi john isis leaders fighters must come perceive banner magnet purposeless death , ordained glory must also challenge isis unconventional fields , satire , islamic extremists hate teased , muslims attempting rem political islam deserve confidence free speech crucially , must debate societies push warped delusion misplaced political correctness undercut salafi jihadism first step , must accept consequence occurred friday evening city light one hundred twenty-nine civilians went evening pursuit happiness returned home coffins — tom rogan writer , panelist mclaughlin group , fellow steamboat institute tweets @ tomrtweets homepage tom rogan thinks",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,"After the Paris Massacre, the Debate Is Closed — ISIS Poses a Special Threat to the West",Tom Rogan,,"['Tom Rogan', 'Paris', 'ISIS']",The ISIS attacks in Paris may lead French president François Hollande to seek military retaliation. President Obama should pledge U.S. support of France ...,,
87,87,14967,washingtonexaminer.com,political,http://www.washingtonexaminer.com/venezuelas-socialist-president-tells-trump-get-your-dirty-hands-out-of-here/article/2623676,"venezuelan president nicolas maduro told president trump stop `` meddling '' country 's affairs friday us implemented sanctions south american country '' enough meddling go home , donald trump get venezuela , '' maduro yelled televised speech `` get dirty hands '' socialist leader 's condemnation comes day white house imposed sanctions chief judge seven members venezuela 's supreme court move intended punishment invalidating opposition-led congress earlier year , move later rescinded maduro 's administration targeted street protesters since november attempt shut opposition government '' extreme positions government starting confirmed discriminatory , racist , xenophobic genocidal nature us elites humanity people , heightened new administration asserts white anglo-saxon supremacy , '' venezuelan government said statement",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,Venezuela's socialist president tells Trump: 'Get your dirty hands out of here',Anna Giaritelli,,"['Anna Giaritelli', 'Nicolas Maduro', 'South America', 'Venezuela', 'Socialism', 'Donald Trump', 'National Security', 'News', 'Politics']","'Enough meddling ... Go home, Donald Trump. Get out of Venezuela,' Nicolas Maduro yelled in a speech Friday.",,
88,88,14973,beforeitsnews.com,fake,http://beforeitsnews.com/financial-markets/2018/01/insights-from-the-2018-inside-etfs-conference-advisor-edition-2951740.html,"insights 2018 inside etfs conference advisor edition % readers think story fact add two cents headline bitcoin blockchain searches exceed trump ! blockchain stocks next ! etf industry rapidly evolved past nine years roughly 750 etfs 2008 ; currently , nearly 2,000 etfs competing $ 2 trillion assets management us terms size growth , asset classes compare exchange-traded funds span years , etf industry grown paltry $ 417 billion $ 44 trillion inherent advantages flexibility , portfolio diversification lower costs made etfs modern-day staple investors ’ portfolios projections assets management show etf industry ’ finished growing yet according ernst young , $ 76 trillion held etfs 2020 gained valuable insights evolution industry time 2018 inside etfs conference perspective advisors , five core themes stood particularly relevant given current economic financial climate source http//etfdbcom/2018-inside-etfs-conference/insights-from-the-2018-inside-etfs-conference-advisor-edition/",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,Insights from the 2018 Inside ETFs Conference: Advisor Edition,Michael Johnston,,[''],,,
89,89,15029,washingtonexaminer.com,political,http://www.washingtonexaminer.com/in-prince-harry-interview-obama-takes-a-stand-for-free-speech/article/2644449,"interviewed prince harry september , mer president barack obama took praiseworthy stand free speech interview released bbc wednesday , harry asked obama whether better government `` educate regulate '' comes internet speech obama good response '' 'm big education , said earlier , notion 're going able corral – 're going able contain – 's said 's internet seems unachievable contrary values open society united states great britain advanced world adheres n't want live world state making decisions says '' obama absolutely correct moreover , words represent subtle much-needed rebuke growing chorus western voices want regulation speech individuals rendered usual suspects judith butler , lgbtq-gestapo , art critic taliban , `` speech violence '' crew , also otherwise democratic governments british government , example , wants twitter ban speakers intend might upset certain audiences indeed , germany already taking aggressive legal action ence social media compliance authoritarian speech laws home campuses political debates , 's clear liberal intelligentsia wants redefine broad speech protections afded first amendment untunately , 's simply left bears culpability frequently tweeted , president trump wants limit free speech protections media arguments must meet silence ultimately , value freedom , right live society individuals free air grievances participate public debates , must give preference right use one 's mouth right shield one 's ears divergence makes america exceptional , 2018 approaches , increasing threat barack obama wants take stand freedom , good",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,"In Prince Harry interview, Obama takes a stand for free speech",Tom Rogan,,"['Tom Rogan', 'Donald Trump', 'Twitter', 'United Kingdom', 'Germany', 'Barack Obama', 'Opinion', 'Beltway Confidential']",The former president sounded almost conservative.,,
90,90,15462,beforeitsnews.com,fake,http://beforeitsnews.com/science-and-technology/2017/08/nasa-creates-surface-flooding-maps-from-hurricane-harvey-2901229.html,"cedar bayou fm 1942 5188 clear creek i-45 4940 dayton 02 e 4923 marys creek winding road 4920 beaumont/port arthur 4735 santa fe 07 4670 pasadena 44 wnw 4574 horsepen creek bay area blvd 4560 south houston 40 ssw 4491 berry bayou est oaks blvd 4480 berry bayou nevada 4444 friendswood 25 nne 4405 nasa satellites continue gather data harvey moves middle us weakens nasa ’ aqua satellite provided visible infrared look weakening , soaking storm nasa ’ aqua satellite provides double view harvey aug 30 320 pm edt airs instrument aboard aqua showed areas strongest storms coldest cloud top temperatures near northwestern louisiana bands thunderstorms southern mississippi , northwestern alabama , southwestern georgia cloud top temperatures areas cold minus 63 degrees fahrenheit ( minus 53 degrees celsius ) credits nasa jpl , ed olsen aug 30 320 pm edt moderate resolution imaging spectroradiometer modis instrument aboard nasa ’ aqua satellite captured visible light image tropical storm harvey moving north texas louisiana time , atmospheric infrared sounder airs instrument aboard aqua provided temperature data infrared light airs showed areas strongest storms coldest cloud top temperatures near northwestern louisiana bands thunderstorms southern mississippi , northwestern alabama , southwestern georgia cloud top temperatures areas cold minus 63 degrees fahrenheit ( minus 53 degrees celsius ) storms temperatures cold shown generate heavy rainfall harvey ’ status aug 31 national hurricane center ( nhc ) issued final advisory harvey public advisories weather prediction center ( wpc ) provide updates long system remains flood threat credits nasa goddard modis rapid response team aug 30 320 pm edt nasa ’ aqua satellite captured visible light image tropical storm harvey moving north texas louisianacredits nasa goddard modis rapid response team aug 31 , harvey downgraded depression generating flooding rains far eastern texas western louisiana heavy rainfall spreading northeastward lower mississippi valley tennessee ohio valleys central appalachians next day two 11 edt ( 1500 utc ) center tropical depression harvey located near 325 degrees north latitude 914 degrees west longitude wpc said tropical depression harvey moving towards northeast expected continue motion next 48 hours ecast track takes harvey northern mississippi thursday evening , middle tennessee friday , ohio valley states saturday , sept 2 post-tropical low harvey ’ rainfall spreading north east wpc said tropical depression harvey expected produce 3 5 inches rain eastern arkansas northern mississippi northeastward across western central tennessee , western central kentucky , southern ohio west virginia locally higher totals 6 10 inches possible across northern mississippi , western tennessee southwest kentucky rains enhance flash flooding risk across areas , especially northern mississippi , western tennessee southwest kentucky however widespread flooding continue around houston , beaumont/port arthur/orange , eastward around louisiana border weekend expected heavy rains spreading northeastward louisiana western kentucky may also lead flash flooding increased river small stream flooding smap smap managed nasa ’ science mission directorate washington nasa ’ jet propulsion laboratory pasadena , calinia , nasa ’ goddard space flight center greenbelt , maryland jpl managed nasa caltech consortium researchers universities participate smap science team , including massachusetts institute technology cambridge ; princeton university princeton , new jersey ; university montana missoula , provided smap surface water imagery contacts sources karen boggs / rob gutro nasa ’ jet propulsion laboratory , pasadena , calif nasa ’ goddard space flight center , greenbelt , md",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,NASA Creates Surface Flooding Maps from Hurricane Harvey,Alton Parrish,,[''],,,
91,91,15468,beforeitsnews.com,fake,http://beforeitsnews.com/science-and-technology/2017/09/yawning-why-is-it-so-contagious-and-why-should-it-matter-2901347.html,"headline bitcoin blockchain searches exceed trump ! blockchain stocks next ! feeling tired ? even ’ tired , yawn someone else ? experts university nottingham published research suggests human propensity contagious yawning triggered automatically primitive reflexes primary motor cortex — area brain responsible motor function study — ‘ neural basis contagious yawning ’ — published academic journal current biology another stage research underlying biology neuropsychiatric disorders search new methods treatment latest findings show ability resist yawning someone else near us yawns limited urge yawn increased instructed resist yawning , matter hard try stifle yawn , might change yawn ’ alter propensity yawn importantly , discovered urge yawn — propensity contagious yawning — individual one us stephen jackson , professor cognitive neuroscience , school psychology , led multidisciplinary study said “ suggest findings may particularly important understanding association motor excitability occurrence echophenomena wide range clinical conditions linked increased cortical excitability and/or decreased physiological inhibition epilepsy , dementia , autism , tourette syndrome ” echophenomena ’ human trait contagious yawning triggered involuntarily observe another person yawn — common echophenomena — automatic imitation another ’ words ( echolalia ) actions ( echopraxia ) ’ humans propensity contagious yawning — chimpanzees dogs credit steve evans wikimedia commonsechophenomena also seen wide range clinical conditions linked increased cortical excitability and/or decreased physiological inhibition epilespsy , dementia , autism tourette syndrome neural basis contagious yawning neural basis echophenomena unknown test link motor excitability neural basis contagious yawning nottingham research team used transcranial magnetic stimulation ( tms ) recruited 36 adults help study volunteers viewed video clips showing someone else yawning instructed either resist yawning allow yawn",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,Yawning — Why Is It So Contagious and Why Should It Matter?,Alton Parrish,,[''],,,
92,92,15564,beforeitsnews.com,fake,http://beforeitsnews.com/alternative/2016/12/cia-refuses-to-show-evidence-linking-trump-to-russia-because-it-would-help-russia-3450565.html,"headline bitcoin blockchain searches exceed trump ! blockchain stocks next ! cia refuses show evidence linking trump russia would help russia ! weeks subsequently donald trump elected president , cia analysts work russia refreshed analysis russian cyber meddling earlier considered russia attempting undermine us presidential election , nov 8 came assume russian interference truly created help trump win latest finding fertilized currently blazing public argument us intelligence agencies president-elect russian interference election “ ’ believe , ” trump stated interview shown sunday fox news , discussing idea russians desired assist “ think ’ ridiculous ” trump aides deny cia ’ updated review russian objectives , early consensus reached 17 agencies , revealed rare joint public statement director national intelligence james clapper dhs head jeh johnson , russia meddling election first place significance gulf barely overstated numerous eign policy experts lawmakers think russia ’ behavior assault nation one ex – cia leader , hillary clinton advocate michael morell , compared russia ’ invasion us politics friday “ political equivalent 9/11 ” truth , cia ’ latest take unanimous perspective intelligence community clapper , oversees 17 us intelligence agencies , sufficient confidence exchange cia ’ review congress secret briefing last week similar review leaked 16 intelligence agencies fbi , portion , determines russia ’ main goal stow mayhem challenge american democracy , senior law encement official explained nbc news aiding trump provided objective , official stated , russia ’ anticipate trump win election cia ’ review russians preferred trump determined single piece new intelligence , officials briefed matter explained nbc news rather , outcome stringent analysis growing body circumstantial proof comprehensive anything public observed human sources , communications intercepts intelligence permitted analysts piece together details players , steps took harm clinton ’ candidacy boosting trump ’ , officials stated cia also believed russian hackers collected inmation republicans , release , way democratic emails leaked wikileaks republican national committee rejects systems hacked , emails individual republicans collected-something nbc news documented october fbi convinced russians find anything volatile republican material acquired , official stated , despite fact ’ apparent whether us agency understands full extent data russian hackers capable steal cia also tracked campaign anti-clinton news reports amplified social media , came russian state media outlets , officials shared nbc news case russian campaign clearly supposed elect trump something us could demonstrate court , officials point , part clarifies fbi briefers hesitant embrace situation secret briefings congress intelligence officials intelligence agencies supported cia perspective , entity acknowledged oppose nevertheless , question motive-why russians purportedly meddled election – completely independent basic question whether us strong proof russian government sponsored concealed campaign score , every intelligence agency government confirms russians october , dni clapper homeland security secretary jeh johnson released extraordinary joint statement “ us intelligence community confident russian government directed recent compromises e-mails us persons institutions , including us political organizations ” one source acquainted intelligence stated incorporated profiles suspects photographs , could lead inevitable indictments specific russian actors , justice department chooses go proof score basically ’ help trump ’ recent commentary “ could russia could china could guy home new jersey ” two trump proponents lead congressional intelligence committees , sen richard burr north carolina rep devin nunes calinia , supplied statements recent days conveying worry russian hacking “ senate select committee intelligence , remains , concerned russia ’ actions , ” burr stated report nbc news friday nunes stated friday “ russia ’ cyber attacks surprise house intelligence committee , closely monitoring russia ’ belligerence years ” monday , top republicans congress – majority leader mitch mcconnell speaker paul ryan – released statements pledging investigate russian meddling election ryan called russia “ aggressor , ” mcconnell made point saying “ highest confidence intelligence community , especially central intelligence agency ” monday , sen john mccain arizona renewed call bipartisan hearing , stated ’ think russians attempting engineer trump victory “ ’ reason need full investigation , seen evidence ” ’ actual uncertain whether trump briefed facts top republicans observed , handful intelligence briefings since election trump stated ’ believe intelligence community ’ review – recommended cia believed general , providing statement friday night observing “ people said saddam hussein weapons mass destruction ” several intelligence officials explained nbc news seriously annoyed statement historical precedent president-elect publicly maligning intelligence agencies lead one big dilemma currently trump ’ pick cia director , mike pompeo , bridge acrimonious gap boss agency leads president barack obama ’ plan make eftless trump requested dossier assembled data russian covert operation senior obama administration official shared nbc news parts made public prior january 20th sen angus king , maine independent serves senate intelligence committee , stated nbc news occur soon enough way circumvent russian inmation campaigns publicize , stated cautioned , however , us going able offer sort evidence many skeptics requiring “ provide proof , provide roadmap show russians caught , ” stated , “ including intelligence sources methods ” read also new york times confesses cia lacking proof russian hacking claims manufactured support hillary clinton ! bin note people use social media figured facebook google cahoots government , well aware issues ’ high time switched seenlife website similar facebook without censorship people danger others ! wake ! ! ! ! ! ! spread word ! like share article leave comment help direct attention stories matter subscribe stay connected fusion laced illusions content !",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,CIA Refuses to Show Evidence Linking Trump to Russia Because it Would Help Russia!,,,[''],,,
93,93,15568,beforeitsnews.com,fake,http://beforeitsnews.com/weather/2016/12/winter-storm-decima-forecast-breakdown-wild-weather-incoming-deadly-arctic-air-icing-invasion-2445676.html,"headline bitcoin blockchain searches exceed trump ! blockchain stocks next ! winter storm decima ecast breakdown wild weather incoming ! deadly arctic air icing invasion ! youtube uploader thornews reports “ ’ cold ’ hot ’ sub-zero places get ready cold , mean december , ’ drive ice ” articles weather https//weathercom/storms/winter/new… winter storm decima ’ mess snow ice spread rockies midwest east weekend winter storm decima – pronounced deh-si-mah – kicking high gear spreading snowy , icy mess rockies parts plains , midwest east final weekend bee christmas latest status ecast inmation decima , followed recap storm far decima latest status ecast winter storm warnings stretch sierra nevada calinia rockies parts upper midwest , far east michigan significant snow , potentially heavy snow , make travel dangerous east , potpourri winter weather advisories , freezing rain advisories , winter storm warnings issued energy southward digging jet-stream dip eventually spawn area surface low pressure plains friday , track northeastward time central eastern states moisture system overlap cold air north high pressure eastern states make conditions ripe potential snow , sleet freezing rain large area decima expand reach significant snow northern plains upper midwest great lakes snow , heavy spots , increasing winds expected areas blowing snow could create low visibility dangerous travel conditions northern plains snow also continue rockies , great basin southern sierra , could heavy spots milder air overruns cold air near surface earth , freezing rain sleet could develop central plains winter storm decima moving thru northern us , midwest , ohio valley , northeast us -16 , -17 , -18 , 2016 video , give ecast breakdown along brief ecasting tutorial winter precipitation types quick update current track , intensity areas effected winterstorm decima read also unusual weather patterns mini-ice age / arctic vortex / temps plunging ! bin note people use social media figured facebook google cahoots government , well aware issues ’ high time switched seenlife website similar facebook without censorship people danger others ! wake ! ! ! ! ! ! spread word ! like share article leave comment help direct attention stories matter subscribe stay connected fusion laced illusions content !",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,Winter Storm Decima: Forecast Breakdown Wild Weather Incoming! Deadly Arctic Air & Icing Invasion!,,,[''],,,
94,94,15730,washingtonexaminer.com,political,http://www.washingtonexaminer.com/code-yellow-university-of-alabama-places-limits-on-free-speech/article/2645947,"university alabama , public university tuscaloosa , ala , yellow speech rating according foundation individual rights education ’ campus free speech rating system institutions hold ‘ yellow light speech code rating ’ defined ones “ least one ambiguous policy easily encourages administrative abuse arbitrary application ” university alabama three policies egregiously violate students ’ first amendment rights policies deal university space , event advertisement , event planning students use university space event “ accordance priorities designated area ” alabama also restricts students pass advertisements approved event administration requires advertisements “ good taste ” administration makes final rulings qualifies good taste “ things like ground use restrictions really damage ability students share ideas freely openly , ” zach warren , president university alabama ’ young americans liberty chapter , told red alert politics “ campus hand outs must approved hand pocket constitutions technically submitted weeks advance approval ” policies allow administrative overreach enable administration ignore students ’ rights free expression campus another example yellow light policy alabama ’ event planning policy , requires students submit “ online event planning ” seven ten business days bee event event requires steps include 5ks , parades , demonstrations marches university ’ opinion , policies designed avoid scheduling conflicts allocate resources effectively taylor bryant , university alabama ’ director communications , told red alert politics email policies supposedly help “ ensure safety students campus community offers campus-affiliated parties opportunities without disrupting university ’ ability provide essential services teaching learning ” “ grounds use permit policy allows campus affiliates request space meets needs helps university staff coordinate appropriate campus resources ( security , grounds keeping , etc ) avoid scheduling conflicts , ” bryant stated policies abused ua past seen october 2016 ua imposed $ 7,000 security fee ua college republicans chapter bringing milo yiannopoulos campus initially expecting fee $ 1,000 , ua continually increased amount required security fee event drew near experiencing significant pushback students university rescind fee allow event go planned “ policies like university alabama unique , makes especially egregious layers upon layers red tape university puts students exercise first amendment rights , ” said alexander staudt , director free speech young americans liberty “ whether restricting space-use based priorities area requiring ‘ good taste ’ stamp approval administration advertisements , policies unconstitutional public universities , ua , obligated maximize breadth availability speech , ideas , knowledge ” tyler cochran studies political science religion missouri state university media ambassador missouri state chair young americans liberty",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,Code Yellow: University of Alabama places limits on free speech,Tyler Cochran,,"['Campus Speech Codes', 'Campus Free Speech', 'Red Alert Politics', 'Alabama', 'College']",The University of Alabama has three policies that egregiously violate students' First Amendment rights; those policies deal with university...,,
